type,value,startDate,endDate,sleepDurationHours
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-07 13:08:03 -0400,2024-09-07 13:08:05 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-07 13:24:34 -0400,2024-09-07 13:34:28 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-07 14:42:04 -0400,2024-09-07 14:42:06 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-07 19:10:33 -0400,2024-09-07 19:45:52 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-07 22:35:30 -0400,2024-09-07 22:35:36 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-07 23:39:46 -0400,2024-09-07 23:39:49 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-08 12:45:17 -0400,2024-09-08 12:45:20 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-08 16:35:16 -0400,2024-09-08 16:35:18 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-08 18:28:24 -0400,2024-09-08 19:10:08 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-08 19:11:30 -0400,2024-09-08 20:32:40 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-08 20:45:19 -0400,2024-09-08 20:45:22 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-08 23:59:47 -0400,2024-09-08 23:59:50 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-09 07:41:37 -0400,2024-09-09 07:41:45 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-09 08:01:15 -0400,2024-09-09 08:01:28 -0400,
HKQuantityTypeIdentifierFlightsClimbed,7.0,2024-09-09 08:22:15 -0400,2024-09-09 08:30:27 -0400,
HKQuantityTypeIdentifierFlightsClimbed,11.0,2024-09-09 08:34:17 -0400,2024-09-09 08:39:13 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-09 11:02:24 -0400,2024-09-09 11:02:27 -0400,
HKQuantityTypeIdentifierFlightsClimbed,3.0,2024-09-09 11:35:26 -0400,2024-09-09 11:36:04 -0400,
HKQuantityTypeIdentifierFlightsClimbed,3.0,2024-09-09 11:53:13 -0400,2024-09-09 11:54:10 -0400,
HKQuantityTypeIdentifierFlightsClimbed,4.0,2024-09-09 16:05:32 -0400,2024-09-09 16:07:00 -0400,
HKQuantityTypeIdentifierFlightsClimbed,4.0,2024-09-09 17:37:43 -0400,2024-09-09 17:41:01 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-09 19:03:06 -0400,2024-09-09 19:08:32 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-09 19:38:53 -0400,2024-09-09 19:38:55 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-09 22:34:52 -0400,2024-09-09 22:34:54 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 00:01:33 -0400,2024-09-10 00:01:36 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 10:35:33 -0400,2024-09-10 10:35:40 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 11:32:32 -0400,2024-09-10 11:32:35 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 16:32:27 -0400,2024-09-10 16:32:30 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 18:36:32 -0400,2024-09-10 18:36:34 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 21:24:56 -0400,2024-09-10 21:24:58 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-10 21:50:06 -0400,2024-09-10 21:50:08 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-11 11:47:34 -0400,2024-09-11 11:53:01 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-11 12:16:41 -0400,2024-09-11 12:26:01 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-11 12:26:55 -0400,2024-09-11 12:26:57 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-11 15:53:09 -0400,2024-09-11 15:53:12 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-11 16:21:19 -0400,2024-09-11 16:21:21 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-11 18:40:51 -0400,2024-09-11 18:40:53 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 10:44:18 -0400,2024-09-12 10:44:21 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 11:56:39 -0400,2024-09-12 11:56:41 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 12:25:15 -0400,2024-09-12 12:25:18 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-12 16:24:27 -0400,2024-09-12 16:24:40 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 16:45:18 -0400,2024-09-12 16:45:21 -0400,
HKQuantityTypeIdentifierFlightsClimbed,5.0,2024-09-12 17:17:06 -0400,2024-09-12 17:18:33 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 21:09:06 -0400,2024-09-12 21:09:09 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 21:29:10 -0400,2024-09-12 22:03:49 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 22:05:01 -0400,2024-09-12 22:21:09 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-12 23:10:10 -0400,2024-09-12 23:10:12 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-13 10:46:35 -0400,2024-09-13 10:46:37 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-13 11:41:18 -0400,2024-09-13 11:41:21 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-13 12:40:07 -0400,2024-09-13 12:40:10 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-13 17:24:39 -0400,2024-09-13 17:24:41 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-13 19:13:25 -0400,2024-09-13 19:13:28 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-13 22:36:45 -0400,2024-09-13 22:36:48 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-14 11:44:49 -0400,2024-09-14 11:45:02 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-14 12:23:04 -0400,2024-09-14 12:25:26 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-14 13:25:53 -0400,2024-09-14 13:25:55 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-14 14:34:33 -0400,2024-09-14 14:34:41 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-14 17:06:03 -0400,2024-09-14 17:35:19 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-14 23:36:50 -0400,2024-09-14 23:36:53 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-15 00:13:01 -0400,2024-09-15 00:13:04 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-15 11:50:16 -0400,2024-09-15 11:50:32 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-15 12:16:00 -0400,2024-09-15 12:16:03 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-15 16:05:01 -0400,2024-09-15 16:36:27 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-15 16:53:47 -0400,2024-09-15 16:53:50 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-15 20:42:14 -0400,2024-09-15 20:42:16 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-15 23:04:30 -0400,2024-09-15 23:04:32 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-16 09:11:16 -0400,2024-09-16 09:11:23 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-16 09:35:42 -0400,2024-09-16 09:35:57 -0400,
HKQuantityTypeIdentifierFlightsClimbed,9.0,2024-09-16 10:00:27 -0400,2024-09-16 10:09:08 -0400,
HKQuantityTypeIdentifierFlightsClimbed,4.0,2024-09-16 10:16:36 -0400,2024-09-16 10:22:11 -0400,
HKQuantityTypeIdentifierFlightsClimbed,3.0,2024-09-16 10:28:05 -0400,2024-09-16 10:29:12 -0400,
HKQuantityTypeIdentifierFlightsClimbed,6.0,2024-09-16 11:31:27 -0400,2024-09-16 11:33:00 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-16 13:27:48 -0400,2024-09-16 13:27:50 -0400,
HKQuantityTypeIdentifierFlightsClimbed,4.0,2024-09-16 16:17:54 -0400,2024-09-16 16:27:29 -0400,
HKQuantityTypeIdentifierFlightsClimbed,3.0,2024-09-16 17:37:15 -0400,2024-09-16 17:41:22 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-16 20:21:35 -0400,2024-09-16 20:21:38 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-16 20:37:29 -0400,2024-09-16 20:37:32 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 00:08:04 -0400,2024-09-17 00:08:06 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-17 14:39:12 -0400,2024-09-17 14:39:23 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 16:17:31 -0400,2024-09-17 16:17:34 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 16:19:48 -0400,2024-09-17 17:42:43 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 18:24:56 -0400,2024-09-17 18:54:53 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 19:12:51 -0400,2024-09-17 19:12:53 -0400,
HKQuantityTypeIdentifierFlightsClimbed,2.0,2024-09-17 20:17:21 -0400,2024-09-17 20:18:20 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 20:57:19 -0400,2024-09-17 20:57:21 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-17 21:08:47 -0400,2024-09-17 21:08:49 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-18 00:15:21 -0400,2024-09-18 00:15:23 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-18 00:36:29 -0400,2024-09-18 00:36:31 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-18 11:55:12 -0400,2024-09-18 11:55:15 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-18 13:08:53 -0400,2024-09-18 13:08:56 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-18 13:46:54 -0400,2024-09-18 13:46:57 -0400,
HKQuantityTypeIdentifierFlightsClimbed,1.0,2024-09-18 22:31:27 -0400,2024-09-18 22:31:30 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2108,2024-08-23 00:04:51 -0400,2024-08-23 00:13:24 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,0.0,2024-08-23 00:57:03 -0400,2024-08-23 00:57:06 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,0.0,2024-08-23 00:57:13 -0400,2024-08-23 00:57:16 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.3682,2024-08-23 00:57:17 -0400,2024-08-23 01:04:37 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.722,2024-08-23 01:04:37 -0400,2024-08-23 01:06:16 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.8546,2024-08-23 01:06:16 -0400,2024-08-23 01:16:39 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8494,2024-08-23 10:58:13 -0400,2024-08-23 11:28:10 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.5888,2024-08-23 11:28:10 -0400,2024-08-23 11:29:28 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.5833,2024-08-23 12:17:27 -0400,2024-08-23 12:26:36 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.7664,2024-08-23 12:26:58 -0400,2024-08-23 12:27:01 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.6157,2024-08-23 12:27:01 -0400,2024-08-23 12:28:11 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.795,2024-08-23 12:28:11 -0400,2024-08-23 12:35:57 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.7992,2024-08-23 12:35:57 -0400,2024-08-23 12:38:52 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2457,2024-08-23 12:38:52 -0400,2024-08-23 12:43:14 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.6228,2024-08-23 12:43:14 -0400,2024-08-23 12:43:29 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8046,2024-08-23 12:43:29 -0400,2024-08-23 13:02:44 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.9268,2024-08-23 13:02:44 -0400,2024-08-23 13:03:24 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.32,2024-08-23 13:03:23 -0400,2024-08-23 13:06:09 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.7406,2024-08-23 13:06:09 -0400,2024-08-23 13:06:54 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8609,2024-08-23 13:06:54 -0400,2024-08-23 13:10:13 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.1917,2024-08-23 13:10:13 -0400,2024-08-23 13:11:01 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.9196,2024-08-23 13:11:01 -0400,2024-08-23 13:16:56 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.4646,2024-08-23 13:16:56 -0400,2024-08-23 13:17:05 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.0022,2024-08-23 13:17:05 -0400,2024-08-23 13:26:46 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.1094,2024-08-23 13:26:46 -0400,2024-08-23 13:27:25 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8673,2024-08-23 13:27:25 -0400,2024-08-23 13:37:27 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.1471,2024-08-23 13:37:27 -0400,2024-08-23 13:38:15 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.6634,2024-08-23 13:38:15 -0400,2024-08-23 13:41:37 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.8306,2024-08-23 13:41:37 -0400,2024-08-23 13:41:40 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.7796,2024-08-23 13:41:40 -0400,2024-08-23 13:50:04 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.5054,2024-08-23 13:50:04 -0400,2024-08-23 13:50:58 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8769,2024-08-23 13:50:58 -0400,2024-08-23 13:53:16 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.6307,2024-08-23 14:33:58 -0400,2024-08-23 14:42:03 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.2833,2024-08-23 14:42:03 -0400,2024-08-23 14:42:09 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.9292,2024-08-23 14:42:09 -0400,2024-08-23 14:55:32 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.8386,2024-08-23 14:55:32 -0400,2024-08-23 14:56:27 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.6314,2024-08-23 14:56:26 -0400,2024-08-23 14:57:12 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.9013,2024-08-23 14:57:12 -0400,2024-08-23 14:57:15 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.6454,2024-08-23 14:57:15 -0400,2024-08-23 14:57:42 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.4895,2024-08-23 14:57:42 -0400,2024-08-23 14:57:45 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.147,2024-08-23 14:57:45 -0400,2024-08-23 14:57:51 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.8961,2024-08-23 14:57:51 -0400,2024-08-23 14:57:54 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.0026,2024-08-23 14:57:54 -0400,2024-08-23 14:59:00 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.4861,2024-08-23 14:59:00 -0400,2024-08-23 14:59:54 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.6337,2024-08-23 14:59:54 -0400,2024-08-23 15:03:43 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.5391,2024-08-23 15:03:43 -0400,2024-08-23 15:03:49 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.6269,2024-08-23 15:03:49 -0400,2024-08-23 15:04:04 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.0006,2024-08-23 15:04:04 -0400,2024-08-23 15:04:22 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.9637,2024-08-23 15:04:22 -0400,2024-08-23 15:04:25 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.3872,2024-08-23 15:04:25 -0400,2024-08-23 15:04:37 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.081,2024-08-23 15:04:37 -0400,2024-08-23 15:13:48 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.8303,2024-08-23 15:13:48 -0400,2024-08-23 15:14:33 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.1508,2024-08-23 15:14:33 -0400,2024-08-23 15:18:25 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,63.2579,2024-08-23 15:18:25 -0400,2024-08-23 15:18:28 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.502,2024-08-23 15:18:28 -0400,2024-08-23 15:29:30 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.5109,2024-08-23 15:29:30 -0400,2024-08-23 15:30:51 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.5934,2024-08-23 15:30:51 -0400,2024-08-23 15:33:04 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.1444,2024-08-23 15:33:04 -0400,2024-08-23 15:33:07 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.0392,2024-08-23 15:33:07 -0400,2024-08-23 15:37:31 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.6219,2024-08-23 16:44:58 -0400,2024-08-23 16:46:05 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.9634,2024-08-23 16:46:05 -0400,2024-08-23 16:46:20 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2022,2024-08-23 16:46:20 -0400,2024-08-23 17:12:42 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.5808,2024-08-23 21:28:50 -0400,2024-08-23 21:37:03 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.6053,2024-08-23 21:37:03 -0400,2024-08-23 21:37:48 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.5668,2024-08-23 21:37:48 -0400,2024-08-23 21:47:56 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.5482,2024-08-23 21:47:56 -0400,2024-08-23 21:48:20 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.7127,2024-08-23 21:48:20 -0400,2024-08-23 22:08:03 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2234,2024-08-23 22:13:54 -0400,2024-08-23 22:34:47 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.4455,2024-08-24 19:08:50 -0400,2024-08-24 19:09:02 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.3723,2024-08-24 19:50:20 -0400,2024-08-24 19:52:05 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,39.5979,2024-08-24 19:52:18 -0400,2024-08-24 19:52:18 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.6131,2024-08-24 19:52:21 -0400,2024-08-24 19:52:22 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.1272,2024-08-24 19:52:35 -0400,2024-08-24 20:22:34 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8168,2024-08-24 20:22:34 -0400,2024-08-24 20:23:07 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.7865,2024-08-24 21:07:42 -0400,2024-08-24 21:08:28 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.2774,2024-08-24 21:08:30 -0400,2024-08-24 21:08:31 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2659,2024-08-24 21:48:48 -0400,2024-08-24 21:48:54 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.1962,2024-08-24 21:48:54 -0400,2024-08-24 21:52:28 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,77.1022,2024-08-24 21:52:27 -0400,2024-08-24 21:52:30 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.0851,2024-08-24 21:52:30 -0400,2024-08-24 21:52:55 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.1832,2024-08-24 21:52:55 -0400,2024-08-24 21:55:55 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.0841,2024-08-24 21:55:55 -0400,2024-08-24 21:56:04 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.4676,2024-08-24 21:56:04 -0400,2024-08-24 21:56:13 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.1799,2024-08-24 21:56:13 -0400,2024-08-24 21:57:07 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.8047,2024-08-24 21:57:07 -0400,2024-08-24 22:07:50 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.5543,2024-08-24 22:07:50 -0400,2024-08-24 22:08:11 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.0192,2024-08-24 22:08:11 -0400,2024-08-24 22:15:36 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,78.2174,2024-08-24 22:34:09 -0400,2024-08-24 22:34:12 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.5949,2024-08-24 22:34:12 -0400,2024-08-24 22:34:30 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.8579,2024-08-24 22:34:30 -0400,2024-08-24 22:36:08 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.0591,2024-08-25 13:35:13 -0400,2024-08-25 13:35:16 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.8404,2024-08-25 13:35:16 -0400,2024-08-25 13:35:19 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2152,2024-08-25 13:35:19 -0400,2024-08-25 13:35:25 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.6153,2024-08-25 13:35:25 -0400,2024-08-25 13:35:28 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.6048,2024-08-25 13:35:28 -0400,2024-08-25 13:58:03 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.8964,2024-08-25 13:58:03 -0400,2024-08-25 13:58:15 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.9797,2024-08-25 13:58:14 -0400,2024-08-25 14:22:43 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.4172,2024-08-25 15:19:10 -0400,2024-08-25 15:31:26 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.1808,2024-08-25 15:31:26 -0400,2024-08-25 15:31:32 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.4596,2024-08-25 15:31:32 -0400,2024-08-25 15:45:13 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.0521,2024-08-25 15:45:25 -0400,2024-08-25 15:45:31 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.4712,2024-08-25 15:48:11 -0400,2024-08-25 16:18:06 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.266,2024-08-25 16:18:06 -0400,2024-08-25 16:22:40 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.1032,2024-08-25 16:52:56 -0400,2024-08-25 17:22:53 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.9748,2024-08-25 17:22:53 -0400,2024-08-25 17:50:45 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,60.0945,2024-08-25 19:17:53 -0400,2024-08-25 19:26:41 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,61.1925,2024-08-25 19:26:41 -0400,2024-08-25 19:26:43 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,59.121,2024-08-25 19:27:27 -0400,2024-08-25 19:57:23 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,59.074,2024-08-25 19:57:23 -0400,2024-08-25 20:00:44 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,58.4699,2024-08-25 21:42:58 -0400,2024-08-25 22:12:54 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,57.1311,2024-08-25 22:12:54 -0400,2024-08-25 22:24:15 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,58.5717,2024-08-26 00:18:10 -0400,2024-08-26 00:32:01 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,58.6309,2024-08-26 00:38:13 -0400,2024-08-26 01:04:22 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,59.9474,2024-08-26 01:04:22 -0400,2024-08-26 01:04:55 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,58.3613,2024-08-26 01:04:55 -0400,2024-08-26 01:19:54 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.681,2024-08-26 02:18:40 -0400,2024-08-26 02:24:58 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.3268,2024-08-27 01:50:13 -0400,2024-08-27 02:10:01 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.6575,2024-08-29 19:19:46 -0400,2024-08-29 19:49:41 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.5181,2024-08-29 19:49:41 -0400,2024-08-29 19:58:19 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,0.0,2024-08-29 20:25:01 -0400,2024-08-29 20:30:16 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.8477,2024-08-30 23:42:09 -0400,2024-08-30 23:46:59 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.5705,2024-08-30 23:46:59 -0400,2024-08-30 23:47:02 -0400,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.8295,2024-08-30 23:47:14 -0400,2024-08-31 00:04:29 -0400,
