type,value,startDate,endDate,sleepDurationHours
HKQuantityTypeIdentifierHeadphoneAudioExposure,0.0,2024-09-04 11:52:06,2024-09-04 11:52:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.4349,2024-09-04 11:52:13,2024-09-04 12:22:04,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.0948,2024-09-04 12:22:04,2024-09-04 12:52:01,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.3961,2024-09-04 12:52:01,2024-09-04 12:58:39,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.2133,2024-09-04 12:58:39,2024-09-04 13:05:52,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.9334,2024-09-04 13:05:52,2024-09-04 13:18:13,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8952,2024-09-04 13:18:13,2024-09-04 13:20:46,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.8084,2024-09-04 13:20:46,2024-09-04 13:21:10,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.4268,2024-09-04 13:21:10,2024-09-04 13:24:20,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.9044,2024-09-04 13:24:20,2024-09-04 13:39:44,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.2815,2024-09-04 13:39:44,2024-09-04 13:39:50,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8377,2024-09-04 13:39:50,2024-09-04 13:51:21,
HKQuantityTypeIdentifierHeadphoneAudioExposure,76.4493,2024-09-04 13:51:21,2024-09-04 13:51:24,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8281,2024-09-04 13:51:24,2024-09-04 14:01:57,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.5867,2024-09-04 14:01:57,2024-09-04 14:08:07,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.6867,2024-09-04 14:08:07,2024-09-04 14:09:10,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.4996,2024-09-04 14:09:10,2024-09-04 14:09:13,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.1183,2024-09-04 14:09:13,2024-09-04 14:15:08,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4764,2024-09-04 14:15:08,2024-09-04 14:18:21,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.8829,2024-09-04 14:18:21,2024-09-04 14:30:54,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4858,2024-09-05 16:54:52,2024-09-05 16:59:27,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.3667,2024-09-05 16:59:27,2024-09-05 17:05:10,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.8526,2024-09-05 17:05:10,2024-09-05 17:05:22,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.5947,2024-09-05 17:05:22,2024-09-05 17:06:10,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.3303,2024-09-05 17:06:10,2024-09-05 17:06:46,
HKQuantityTypeIdentifierHeadphoneAudioExposure,64.9624,2024-09-05 17:06:46,2024-09-05 17:08:08,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.0619,2024-09-05 17:08:07,2024-09-05 17:14:57,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3872,2024-09-05 17:14:57,2024-09-05 17:15:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.6678,2024-09-05 17:15:00,2024-09-05 17:15:15,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.6936,2024-09-05 17:15:15,2024-09-05 17:15:51,
HKQuantityTypeIdentifierHeadphoneAudioExposure,64.9731,2024-09-05 17:15:51,2024-09-05 17:16:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.9596,2024-09-05 17:16:09,2024-09-05 17:17:51,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.0089,2024-09-05 17:17:51,2024-09-05 17:23:50,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.5557,2024-09-05 17:23:50,2024-09-05 17:24:14,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.0927,2024-09-05 17:24:14,2024-09-05 17:24:53,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.9818,2024-09-05 17:24:53,2024-09-05 17:28:42,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.1606,2024-09-05 17:28:41,2024-09-05 17:29:32,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.5537,2024-09-05 17:29:33,2024-09-05 17:29:36,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.1125,2024-09-05 17:29:36,2024-09-05 17:29:48,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.8016,2024-09-05 17:29:47,2024-09-05 17:30:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.5203,2024-09-05 17:30:00,2024-09-05 17:30:03,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.1861,2024-09-05 17:30:03,2024-09-05 17:39:44,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.8184,2024-09-05 20:22:37,2024-09-05 20:31:27,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.324,2024-09-05 20:31:27,2024-09-05 20:31:30,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.0323,2024-09-05 20:31:56,2024-09-05 20:42:11,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.9515,2024-09-05 20:42:11,2024-09-05 20:42:23,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.9408,2024-09-05 20:42:23,2024-09-05 20:44:53,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.3496,2024-09-05 20:44:53,2024-09-05 20:45:14,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.7117,2024-09-05 20:45:14,2024-09-05 20:45:59,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.009,2024-09-05 20:45:59,2024-09-05 20:46:41,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.0916,2024-09-05 20:46:41,2024-09-05 20:47:48,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.9674,2024-09-05 20:47:48,2024-09-05 20:48:03,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.9176,2024-09-05 20:48:03,2024-09-05 20:49:12,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3451,2024-09-05 20:49:12,2024-09-05 20:50:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.5682,2024-09-05 20:50:00,2024-09-05 20:52:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.6696,2024-09-05 20:52:10,2024-09-05 20:53:13,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4822,2024-09-05 20:53:13,2024-09-05 20:53:19,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.3852,2024-09-05 20:53:19,2024-09-05 20:54:22,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.8462,2024-09-05 20:54:22,2024-09-05 20:54:25,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.6192,2024-09-05 20:54:25,2024-09-05 20:54:28,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.4457,2024-09-05 20:54:28,2024-09-05 20:56:43,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.103,2024-09-05 20:56:43,2024-09-05 20:58:53,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3917,2024-09-05 20:58:53,2024-09-05 21:00:14,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.2913,2024-09-05 21:00:14,2024-09-05 21:01:08,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.1591,2024-09-05 21:01:08,2024-09-05 21:03:48,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.9675,2024-09-05 21:03:48,2024-09-05 21:05:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.6915,2024-09-05 21:05:00,2024-09-05 21:08:34,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.1373,2024-09-06 19:05:46,2024-09-06 19:29:03,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.0267,2024-09-06 19:29:03,2024-09-06 19:29:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.7554,2024-09-06 19:29:09,2024-09-06 19:39:17,
HKQuantityTypeIdentifierHeadphoneAudioExposure,63.4112,2024-09-09 00:52:57,2024-09-09 00:53:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.279,2024-09-09 07:57:57,2024-09-09 07:58:28,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.7857,2024-09-09 13:32:58,2024-09-09 13:37:47,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.7178,2024-09-09 13:37:47,2024-09-09 13:39:18,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.1434,2024-09-09 13:39:18,2024-09-09 14:02:55,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.4342,2024-09-09 14:02:55,2024-09-09 14:05:44,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.6154,2024-09-09 14:05:44,2024-09-09 14:05:47,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.024,2024-09-09 14:05:47,2024-09-09 14:07:11,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.4203,2024-09-09 14:07:11,2024-09-09 14:07:14,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.202,2024-09-09 14:07:14,2024-09-09 14:11:42,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.7008,2024-09-09 14:11:53,2024-09-09 14:11:53,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.7449,2024-09-09 14:15:30,2024-09-09 14:32:31,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.4917,2024-09-09 16:10:50,2024-09-09 16:20:04,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.7909,2024-09-09 16:20:04,2024-09-09 16:20:13,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.2868,2024-09-09 16:20:13,2024-09-09 16:20:31,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.0099,2024-09-09 16:20:31,2024-09-09 16:21:05,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.0033,2024-09-09 16:21:04,2024-09-09 16:32:13,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3819,2024-09-09 16:32:13,2024-09-09 16:33:34,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.1854,2024-09-09 16:33:34,2024-09-09 16:36:52,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.1481,2024-09-09 16:42:53,2024-09-09 16:46:36,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4491,2024-09-12 16:19:56,2024-09-12 16:24:48,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.3745,2024-09-12 16:24:48,2024-09-12 16:26:10,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.1585,2024-09-12 16:26:10,2024-09-12 16:26:31,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.8685,2024-09-12 16:26:31,2024-09-12 16:28:22,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.5348,2024-09-12 16:28:22,2024-09-12 16:28:37,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.7342,2024-09-12 16:28:37,2024-09-12 16:28:55,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.8666,2024-09-12 16:28:55,2024-09-12 16:29:16,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.2552,2024-09-12 16:29:16,2024-09-12 16:30:04,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.8852,2024-09-12 16:30:04,2024-09-12 16:30:26,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.1369,2024-09-12 16:30:26,2024-09-12 16:30:35,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.9235,2024-09-12 16:30:35,2024-09-12 16:30:41,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.7247,2024-09-12 16:30:40,2024-09-12 16:30:59,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.588,2024-09-12 16:30:59,2024-09-12 16:31:23,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.1684,2024-09-12 16:31:23,2024-09-12 16:33:26,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.9574,2024-09-12 16:33:26,2024-09-12 16:33:35,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.4668,2024-09-12 16:33:35,2024-09-12 16:33:41,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.4348,2024-09-12 16:33:41,2024-09-12 16:34:51,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.1472,2024-09-12 16:34:51,2024-09-12 16:36:57,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.1276,2024-09-12 16:36:57,2024-09-12 16:37:21,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.1264,2024-09-12 16:37:21,2024-09-12 16:37:51,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.0231,2024-09-12 16:37:51,2024-09-12 16:38:18,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.2136,2024-09-12 16:38:18,2024-09-12 16:41:43,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.5793,2024-09-12 16:41:43,2024-09-12 16:42:01,
HKQuantityTypeIdentifierHeadphoneAudioExposure,53.1274,2024-09-12 16:42:01,2024-09-12 16:42:04,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4831,2024-09-12 16:42:04,2024-09-12 17:03:29,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.506,2024-09-12 17:03:29,2024-09-12 17:03:32,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4796,2024-09-12 17:03:33,2024-09-12 17:07:49,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.0716,2024-09-12 17:07:49,2024-09-12 17:07:55,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.0156,2024-09-12 17:07:55,2024-09-12 17:17:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.8354,2024-09-12 17:17:00,2024-09-12 17:17:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.4489,2024-09-12 17:17:09,2024-09-12 17:18:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.1703,2024-09-12 17:18:15,2024-09-12 17:18:17,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.8378,2024-09-12 20:03:53,2024-09-12 20:20:49,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.8677,2024-09-12 20:20:49,2024-09-12 20:21:02,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.6504,2024-09-12 20:21:02,2024-09-12 20:21:41,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.6205,2024-09-12 20:21:41,2024-09-12 20:21:50,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.5774,2024-09-12 20:21:50,2024-09-12 20:25:42,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.6526,2024-09-12 20:25:42,2024-09-12 20:25:51,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.2281,2024-09-12 20:25:51,2024-09-12 20:26:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.2656,2024-09-12 20:26:09,2024-09-12 20:26:48,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3818,2024-09-12 20:26:48,2024-09-12 20:29:39,
HKQuantityTypeIdentifierHeadphoneAudioExposure,68.0927,2024-09-12 20:29:39,2024-09-12 20:29:41,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.9296,2024-09-12 20:29:45,2024-09-12 20:33:49,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3858,2024-09-12 20:33:49,2024-09-12 20:34:31,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.9408,2024-09-12 20:34:31,2024-09-12 20:34:34,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.8744,2024-09-12 20:34:34,2024-09-12 20:35:49,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.1849,2024-09-12 20:35:49,2024-09-12 20:36:22,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.2858,2024-09-12 20:36:22,2024-09-12 20:37:02,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.7436,2024-09-12 20:37:02,2024-09-12 20:37:17,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.1328,2024-09-12 20:37:17,2024-09-12 20:37:20,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.9919,2024-09-12 20:37:20,2024-09-12 20:37:23,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.4179,2024-09-12 20:37:23,2024-09-12 20:38:23,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.6138,2024-09-12 20:38:23,2024-09-12 20:38:53,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.3546,2024-09-12 20:38:53,2024-09-12 20:39:14,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.7435,2024-09-12 20:39:14,2024-09-12 20:39:17,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.2593,2024-09-12 20:39:17,2024-09-12 20:49:03,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.0019,2024-09-16 09:31:53,2024-09-16 09:32:14,
HKQuantityTypeIdentifierHeadphoneAudioExposure,66.5541,2024-09-16 09:32:14,2024-09-16 09:32:26,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.556,2024-09-16 09:32:26,2024-09-16 09:38:45,
HKQuantityTypeIdentifierHeadphoneAudioExposure,64.8258,2024-09-16 09:38:45,2024-09-16 09:38:48,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.4514,2024-09-16 09:38:48,2024-09-16 09:39:27,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.8731,2024-09-16 09:39:27,2024-09-16 09:39:30,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.8793,2024-09-16 09:39:30,2024-09-16 09:59:04,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.6817,2024-09-16 09:59:04,2024-09-16 09:59:13,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4473,2024-09-16 09:59:13,2024-09-16 10:04:05,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.9609,2024-09-16 10:04:05,2024-09-16 10:04:11,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.7109,2024-09-16 10:04:11,2024-09-16 10:05:11,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.1932,2024-09-16 10:05:11,2024-09-16 10:05:20,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.5643,2024-09-16 10:05:20,2024-09-16 10:05:26,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.9141,2024-09-16 10:05:26,2024-09-16 10:05:38,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.3454,2024-09-16 10:05:38,2024-09-16 10:12:36,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.9785,2024-09-16 10:12:37,2024-09-16 10:13:49,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.0541,2024-09-16 10:13:49,2024-09-16 10:20:50,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.2805,2024-09-16 16:10:20,2024-09-16 16:34:25,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.1204,2024-09-16 16:34:25,2024-09-16 16:35:07,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.2601,2024-09-16 16:35:07,2024-09-16 17:00:15,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.6852,2024-09-16 17:00:15,2024-09-16 17:01:00,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.2286,2024-09-16 17:01:00,2024-09-16 17:01:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.4731,2024-09-16 17:01:09,2024-09-16 17:04:27,
HKQuantityTypeIdentifierHeadphoneAudioExposure,65.0458,2024-09-16 17:04:28,2024-09-16 17:04:31,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.6133,2024-09-16 17:04:31,2024-09-16 17:11:41,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.7444,2024-09-16 17:11:41,2024-09-16 17:15:06,
HKQuantityTypeIdentifierHeadphoneAudioExposure,75.0713,2024-09-16 17:15:06,2024-09-16 17:15:27,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.8457,2024-09-16 19:16:40,2024-09-16 19:37:02,
HKQuantityTypeIdentifierHeadphoneAudioExposure,67.8404,2024-09-16 19:37:02,2024-09-16 19:37:11,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.7169,2024-09-16 19:37:11,2024-09-16 19:37:35,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.3587,2024-09-16 19:37:35,2024-09-16 19:38:11,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.5868,2024-09-16 19:38:11,2024-09-16 19:38:26,
HKQuantityTypeIdentifierHeadphoneAudioExposure,74.8729,2024-09-16 19:38:26,2024-09-16 19:38:38,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.8839,2024-09-16 19:38:38,2024-09-16 19:40:09,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.1383,2024-09-16 19:40:09,2024-09-16 19:41:39,
HKQuantityTypeIdentifierHeadphoneAudioExposure,71.0122,2024-09-16 19:41:39,2024-09-16 19:44:18,
HKQuantityTypeIdentifierHeadphoneAudioExposure,73.5821,2024-09-16 19:44:18,2024-09-16 19:45:43,
HKQuantityTypeIdentifierHeadphoneAudioExposure,72.2603,2024-09-16 19:45:43,2024-09-16 19:46:16,
HKQuantityTypeIdentifierHeadphoneAudioExposure,57.6663,2024-09-16 19:46:16,2024-09-16 19:46:22,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.4918,2024-09-16 19:46:22,2024-09-16 20:02:46,
HKQuantityTypeIdentifierHeadphoneAudioExposure,69.2584,2024-09-17 20:19:04,2024-09-17 20:49:01,
HKQuantityTypeIdentifierHeadphoneAudioExposure,70.3971,2024-09-17 20:49:01,2024-09-17 20:56:26,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.31,2024-08-23 14:25:05,2024-08-23 14:25:12,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.308,2024-08-23 16:02:50,2024-08-23 16:02:52,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.3,2024-08-23 17:56:11,2024-08-23 17:56:13,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.296,2024-08-23 17:57:06,2024-08-23 17:57:08,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.27,2024-08-23 18:10:29,2024-08-23 18:11:14,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.244,2024-08-23 18:20:34,2024-08-23 18:21:59,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.246,2024-08-23 18:23:08,2024-08-23 18:23:10,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.307,2024-08-24 09:57:44,2024-08-24 09:57:49,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.284,2024-08-24 11:05:19,2024-08-24 11:06:48,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.283,2024-08-24 11:07:00,2024-08-24 11:09:04,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.287,2024-08-24 11:26:23,2024-08-24 11:26:58,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.274,2024-08-24 11:55:42,2024-08-24 11:55:45,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.294,2024-08-24 13:22:38,2024-08-24 13:22:47,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.269,2024-08-24 13:29:32,2024-08-24 13:29:37,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.297,2024-08-24 13:32:23,2024-08-24 13:32:32,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.295,2024-08-24 14:26:49,2024-08-24 14:27:12,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.266,2024-08-24 14:40:31,2024-08-24 14:40:36,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.28,2024-08-24 14:45:53,2024-08-24 14:49:22,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.274,2024-08-24 14:54:19,2024-08-24 14:59:18,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.275,2024-08-24 14:59:18,2024-08-24 15:02:36,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.298,2024-08-24 16:18:19,2024-08-24 16:18:23,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.319,2024-08-24 19:04:34,2024-08-24 19:04:39,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.305,2024-08-25 20:02:32,2024-08-25 20:02:42,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.314,2024-08-26 10:02:27,2024-08-26 10:02:29,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.291,2024-08-26 10:34:26,2024-08-26 10:35:03,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.262,2024-08-26 10:36:10,2024-08-26 10:41:07,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.267,2024-08-26 11:01:08,2024-08-26 11:01:30,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.253,2024-08-26 11:31:09,2024-08-26 11:35:04,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.252,2024-08-26 11:49:53,2024-08-26 11:53:40,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.256,2024-08-26 11:53:52,2024-08-26 11:55:19,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.261,2024-08-26 11:55:33,2024-08-26 11:59:11,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.294,2024-08-26 12:46:48,2024-08-26 12:47:08,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.303,2024-08-26 13:01:31,2024-08-26 13:01:35,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.288,2024-08-26 13:04:30,2024-08-26 13:04:38,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.288,2024-08-26 13:05:36,2024-08-26 13:05:40,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.285,2024-08-26 13:16:27,2024-08-26 13:16:33,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.3,2024-08-26 18:36:06,2024-08-26 18:36:12,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.295,2024-08-26 18:47:05,2024-08-26 18:47:14,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.297,2024-08-26 19:00:56,2024-08-26 19:01:00,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.274,2024-08-27 14:43:07,2024-08-27 14:43:11,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.278,2024-08-27 15:00:16,2024-08-27 15:00:31,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.273,2024-08-27 15:04:09,2024-08-27 15:04:22,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.275,2024-08-27 15:05:03,2024-08-27 15:05:16,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.294,2024-08-27 15:09:01,2024-08-27 15:09:05,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.285,2024-08-27 15:09:16,2024-08-27 15:09:24,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.274,2024-08-27 15:10:25,2024-08-27 15:11:04,
HKQuantityTypeIdentifierWalkingDoubleSupportPercentage,0.31,2024-08-27 15:11:27,2024-08-27 15:11:32,
